"MMDH_RICHNESS","MMDH_RICHNESS_SCORE","MMDH_EPT_RICH","MMDH_EPT_SCORE","MMDH_HBI_INDEX","MMDH_HBI_SCORE","MMDH_SHANNON","MMDH_SHANNON_SCORE","MMDH_BIO_ASMT_PROFILE_SCORE","MMDH_PCT_MODEL_AFFINITY","MMDH_PCT_MODEL_AFFINITY_SCORE","MMDH_NUTRIENT_BIOTIC_INDEX_P","MMDH_NBI_P_SCORE","MMDH_NCO_RICH","MMDH_NCO_RICH_SCORE","MACRO_SPECIES_SAMP_INF_HIST_ID","MMDH_PCT_DOMINANCE_3","MMDH_PCT_DOMINANCE_3_SCORE"
31,8.89,"14","9.5",4.4,7.6,"","",7.96,"84","9.42","6.24","4.4","","","01-WLNT-8.2_20110705_1_1","",""
27,7.78,"10","7.27",5.22,6.6,"","",6.34,"65","7.6","7.02","2.45","","","01-BSIS-8.6_20110705_1_1","",""
31,8.89,"11","8",5.12,6.72,"","",6.99,"66","7.69","6.55","3.63","","","01-LBUF-0.1_20110706_1_1","",""
27,7.78,"13","9",4.23,7.77,"","",8.03,"85","9.52","5.57","6.07","","","01-TONA_E-0.1_20110706_1_1","",""
28,8.06,"14","9.5",4.58,7.4,"","",7.77,"90","10","6.44","3.9","","","01-CAZE_E-0.3_20110706_1_1","",""
21,5.88,"10","7.27",4.88,7.03,"","",6.44,"67","7.79","6.3","4.25","","","01-SPOO-0.3_20110706_1_1","",""
14,3.68,"3","3.61",5.23,6.59,"","",4.29,"48","4.76","6.87","2.82","","","01-RUCK-0.7_20110706_1_1","",""
22,6.18,"8","6.36",4.5,7.5,"","",7.11,"77","8.75","5.3","6.75","","","01-CLEA-3.1_20110706_1_1","",""
10,2.31,"3","3.61",5.55,6.19,"","",3.73,"43","3.95","6.96","2.6","","","01-TONA-65.8_20110707_1_1","",""
20,5.59,"0","0",7.41,3.86,"","",3.18,"36","2.82","6.55","3.63","","","01-BLAS-0.1_20110726_1_1","",""
15,3.97,"4","4.17",5.51,6.24,"","",4.26,"49","4.92","7.21","1.98","","","01-FOST-0.5_20110726_1_1","",""
13,3.38,"2","3.06",6.16,5.42,"","",3.2,"44","4.11","7.99","0.02","","","01-RUCK-3.9_20110726_1_1","",""
16,4.26,"4","4.17",5.52,6.23,"","",4.61,"55","5.97","7.03","2.42","","","01-RUCK-4.0_20110726_1_1","",""
25,7.06,"8","6.36",4.3,7.7,"","",7.22,"71","8.17","5.28","6.8","","","01-LTON-7.5_20120918_1_1","",""
29,8.33,"14","9.5",4.08,7.92,"","",8.16,"73","8.37","5.32","6.7","","","01-LTON-7.5_20120918_1_2","",""
21,5.88,"10","7.27",4.08,7.92,"","",6.93,"65","7.6","5.61","5.97","","","01-LTON-7.5_20120918_1_3","",""
25,7.06,"11","8",3.72,8.28,"","",7.57,"74","8.46","5.59","6.03","","","01-LTON-7.5_20120918_1_4","",""
23,6.47,"8","6.36",4.31,7.69,"","",6.52,"68","7.88","6.32","4.2","","","01-LTON-7.5_20120918_1_5","",""
31,8.89,"13","9",4.66,7.3,"","",7.83,"76","8.65","5.87","5.32","","","01-LTON-7.5_20120918_1_6","",""
19,5.29,"6","5.45",4.58,7.4,"","",5.38,"39","3.31","5.82","5.45","","","01-LTON-14.7_20120919_1_1","",""
16,4.26,"6","5.45",4.5,7.5,"","",5.09,"42","3.79","6.21","4.47","","","01-LTON-14.7_20120919_1_2","",""
19,5.29,"6","5.45",4.43,7.57,"","",5.71,"46","4.44","5.68","5.8","","","01-LTON-14.7_20120919_1_3","",""
23,6.47,"10","7.27",4.04,7.96,"","",6.43,"63","7.26","6.72","3.2","","","01-LTON-14.7_20120919_1_4","",""
21,5.88,"8","6.36",4.44,7.56,"","",5.6,"38","3.15","5.98","5.05","","","01-LTON-14.7_20120919_1_5","",""
22,6.18,"6","5.45",4.6,7.38,"","",5.15,"42","3.79","6.82","2.95","","","01-LTON-14.7_20120919_1_6","",""
10,1.43,"1","1.5",6.74,8.15,"1.925638307","2.13",3.3,"","","","","","","01-NIAG-0.6_20150707_2_1","",""
23,8.5,"1","1.5",7.01,7.48,"3.54298709","10",6.87,"","","","","","","01-BUFF-1.7_20150708_2_1","",""
19,6.36,"4","6",5.31,10,"1.910848873","2.05",6.1,"","","","","","","01-NIAG-20.4_20150708_2_1","",""
13,3.41,"4","6",6.86,7.85,"1.62551659","0.63",4.47,"","","","","","","01-NIAG-33.4_20150708_2_1","",""
15,4.32,"0","0",7.11,7.22,"3.013072919","7.57",4.78,"","","","","","","01-WCAN-5.1_20150708_2_1","",""
16,4.26,"4","4.17",6.29,5.26,"","",5.31,"63","7.26","5.77","5.58","","","01-PICR-1.3_20150728_1_1","",""
28,8.06,"12","8.5",4.73,7.21,"","",6.75,"50","5.16","6.07","4.82","","","01-STYB-0.1_20150729_1_1","",""
17,4.56,"3","3.61",5.34,6.45,"","",4.64,"59","6.61","7.21","1.98","","","01-RANS-1.4_20150729_1_1","",""
20,5.59,"9","6.82",5.21,6.61,"","",5.88,"59","6.61","6.49","3.77","","","01-SILV-0.3_20150730_1_1","",""
24,6.76,"9","6.82",4.65,7.31,"","",6.12,"64","7.42","7.08","2.3","","","01-ELEV-0.2_20150804_1_1","",""
19,5.29,"3","3.61",6.51,4.99,"","",3.96,"43","3.95","7.21","1.98","","","01-RANS_T1-0.2_20150804_1_1","",""
22,6.18,"4","4.17",5.96,5.67,"","",4.22,"45","4.27","7.68","0.8","","","01-BMAN-0.3_20150804_1_1","",""
22,6.18,"0","0",7.41,3.86,"","",2.89,"33","2.24","7.13","2.18","","","01-GUNC-0.7_20150804_1_1","",""
21,5.88,"5","4.72",5.66,6.05,"","",4.9,"55","5.97","7.24","1.9","","","01-MURD-1.0_20150804_1_1","",""
14,3.68,"6","5.45",5.27,6.54,"","",5.19,"61","6.94","6.67","3.33","","","01-MURD-12.4_20150804_1_1","",""
32,9.17,"6","5.45",6.45,5.06,"","",7.22,"71","8.17","4.27","8.23","","","01-LEDG-2.2_20150804_1_1","",""
16,4.26,"3","3.61",5.96,5.67,"","",4.27,"49","4.92","6.85","2.88","","","01-CYGA-2.4_20150804_1_1","",""
17,4.56,"6","5.45",5.37,6.41,"","",4.25,"37","2.98","7.26","1.85","","","01-ELLI-22.9_20150804_1_1","",""
25,7.06,"9","6.82",4.55,7.44,"","",6.17,"65","7.6","7.23","1.92","","","01-LTON-3.7_20150804_1_1","",""
22,6.18,"8","6.36",5.45,6.31,"","",5.64,"58","6.45","6.85","2.88","","","01-YUGA-4.7_20150804_1_1","",""
20,5.59,"9","6.82",4.84,7.08,"","",6.14,"56","6.13","5.97","5.08","","","01-TONA-51.1_20150804_1_1","",""
19,5.29,"11","8",4.96,6.92,"","",6.52,"65","7.6","6.08","4.8","","","01-TONA-58.3_20150804_1_1","",""
14,3.68,"4","4.17",5.22,6.6,"","",5.11,"71","8.17","6.83","2.92","","","01-TONA-65.8_20150804_1_1","",""
17,4.56,"5","4.72",5.35,6.44,"","",4.78,"52","5.48","6.91","2.72","","","01-ELLI-7.1_20150804_1_1","",""
20,5.59,"6","5.45",5.32,6.47,"","",5.86,"68","7.88","6.44","3.9","","","01-TONA-72.6_20150804_1_1","",""
29,8.33,"13","9",4.34,7.66,"","",7.32,"66","7.69","6.43","3.93","","","01-BROC-0.1_20150805_1_1","",""
14,3.68,"5","4.72",5.35,6.44,"","",3.6,"35","2.66","7.81","0.48","","","01-LCHA-0.1_20150805_1_1","",""
22,6.18,"8","6.36",5.29,6.51,"","",5.84,"56","6.13","6.39","4.03","","","01-TEES-0.1_20150805_1_1","",""
5,0.38,"2","3.06",5,6.88,"","",3.59,"40","3.47","6.33","4.17","","","01-WLNT-0.1_20150805_1_1","",""
19,5.29,"5","4.72",5.07,6.79,"","",5.56,"84","9.42","7.36","1.6","","","01-RIPL_T85-0.2_20150805_1_1","",""
27,7.78,"13","9",3.95,8.05,"","",8.44,"85","9.52","4.66","7.84","","","01-SPOO-0.3_20150805_1_1","",""
18,4.85,"3","3.61",5.84,5.83,"","",4.04,"52","5.48","7.83","0.42","","","01-BOUR-0.4_20150805_1_1","",""
23,6.47,"6","5.45",5.82,5.85,"","",4.96,"61","6.94","7.97","0.08","","","01-CHAU-0.4_20150805_1_1","",""
16,4.26,"4","4.17",5.12,6.72,"","",4.75,"54","5.81","6.89","2.78","","","01-VBUR-0.4_20150805_1_1","",""
28,8.06,"18","10",4.49,7.51,"","",7.87,"75","8.56","5.92","5.2","","","01-MANS-0.8_20150805_1_1","",""
21,5.88,"6","5.45",4.57,7.41,"","",5.95,"68","7.88","6.74","3.15","","","01-LITI-0.9_20150805_1_1","",""
13,3.38,"4","4.17",6.42,5.1,"","",3.48,"38","3.15","7.36","1.6","","","01-CAZE_T3-1.4_20150805_1_1","",""
15,3.97,"3","3.61",5.47,6.29,"","",4.08,"49","4.92","7.35","1.63","","","01-DELC-1.4_20150805_1_1","",""
22,6.18,"8","6.36",4.9,7,"","",5.43,"55","5.97","7.34","1.65","","","01-COEL-1.5_20150805_1_1","",""
19,5.29,"13","9",4.04,7.96,"","",7.56,"69","7.98","4.94","7.56","","","01-CAZE-1.6_20150805_1_1","",""
16,4.26,"3","3.61",5.4,6.38,"","",4.22,"53","5.65","7.52","1.2","","","01-HYCK-1.6_20150805_1_1","",""
13,3.38,"3","3.61",5.53,6.21,"","",4.11,"49","4.92","7.02","2.45","","","01-ELLI-10.3_20150805_1_1","",""
26,7.35,"13","9",4.9,7,"","",6.71,"58","6.45","6.49","3.77","","","01-YUGA-12.3_20150805_1_1","",""
18,4.85,"12","8.5",4.1,7.9,"","",7.07,"71","8.17","5.63","5.93","","","01-CWAY-14.5_20150805_1_1","",""
19,5.29,"9","6.82",3.57,8.43,"","",7.52,"78","8.85","4.3","8.2","","","01-CATT-17.5_20150805_1_1","",""
12,3.09,"4","4.17",5.45,6.31,"","",3.56,"37","2.98","7.5","1.25","","","01-CRKB-2.1_20150805_1_1","",""
19,5.29,"9","6.82",5.24,6.57,"","",6.95,"79","8.94","5.14","7.15","","","01-BUFC-2.2_20150805_1_1","",""
26,7.35,"12","8.5",5.44,6.32,"","",7.28,"83","9.33","6.05","4.88","","","01-BSIS-2.0_20150805_1_1","",""
29,8.33,"12","8.5",4.44,7.56,"","",7.88,"87","9.71","5.89","5.28","","","01-TEEN-24.2_20150805_1_1","",""
26,7.35,"13","9",5.38,6.4,"","",6.33,"57","6.29","6.96","2.6","","","01-YUGA-3.9_20150805_1_1","",""
15,3.97,"5","4.72",3.31,8.69,"","",5.44,"43","3.95","5.66","5.85","","","01-DUNE-3.0_20150805_1_1","",""
15,3.97,"7","5.91",3.17,8.83,"","",6.17,"53","5.65","5.41","6.47","","","01-LCWY-4.2_20150805_1_1","",""
18,4.85,"10","7.27",5.14,6.7,"","",5.28,"57","6.29","7.49","1.27","","","01-CHAU-4.0_20150805_1_1","",""
20,5.59,"2","3.06",5.5,6.25,"","",4.5,"55","5.97","7.35","1.63","","","01-MDDE-4.0_20150805_1_1","",""
25,7.06,"13","9",4.85,7.06,"","",6.94,"68","7.88","6.52","3.7","","","01-TWEN-4.0_20150805_1_1","",""
21,5.88,"13","9",4.29,7.71,"","",6.92,"79","8.94","6.77","3.08","","","01-MANS-6.1_20150805_1_1","",""
27,7.78,"10","7.27",4.54,7.45,"","",7.18,"69","7.98","5.83","5.42","","","01-SILV-6.7_20150805_1_1","",""
28,8.06,"11","8",4.42,7.58,"","",7,"52","5.48","5.64","5.9","","","01-CWAY-7.4_20150805_1_1","",""
24,6.76,"10","7.27",4.58,7.4,"","",6.71,"59","6.61","5.8","5.5","","","01-WLNT-8.2_20150805_1_1","",""
20,5.59,"9","6.82",4.26,7.74,"","",6.72,"70","8.08","5.86","5.35","","","01-CWAY-8.3_20150805_1_1","",""
20,5.59,"12","8.5",3.92,8.08,"","",7.27,"73","8.37","5.67","5.83","","","01-CLEA-0.1_20150806_1_1","",""
28,8.06,"11","8",4.23,7.77,"","",7.21,"71","8.17","6.37","4.07","","","01-CROW-0.4_20150806_1_1","",""
25,7.06,"8","6.36",5.18,6.65,"","",5.65,"46","4.44","6.51","3.73","","","01-TONA_T39-0.4_20150806_1_1","",""
20,5.59,"11","8",4.28,7.72,"","",7.16,"69","7.98","5.4","6.5","","","01-CAZE_W-0.6_20150806_1_1","",""
21,5.88,"8","6.36",3.37,8.63,"","",6.69,"62","7.1","5.8","5.5","","","01-SPIG-0.7_20150806_1_1","",""
23,6.47,"11","8",3.64,8.36,"","",6.7,"73","8.37","7.08","2.3","","","01-BUFC_T59-0.8_20150806_1_1","",""
24,6.76,"10","7.27",5.04,6.83,"","",6.35,"67","7.79","6.77","3.08","","","01-LTON-14.7_20150806_1_1","",""
23,6.47,"6","5.45",4.59,7.39,"","",6.11,"50","5.16","5.56","6.1","","","01-MURD-29.7_20150806_1_1","",""
30,8.61,"14","9.5",3.63,8.37,"","",7.64,"71","8.17","6.59","3.53","","","01-GOON-3.2_20150806_1_1","",""
23,6.47,"7","5.91",5.57,6.16,"","",5.41,"60","6.77","7.3","1.75","","","01-SHED-3.6_20150806_1_1","",""
29,8.33,"14","9.5",4.19,7.81,"","",7.29,"55","5.97","6.07","4.82","","","01-BUFC-37.8_20150806_1_1","",""
22,6.18,"12","8.5",3.64,8.36,"","",7.55,"64","7.42","5.08","7.3","","","01-ELTO-4.2_20150806_1_1","",""
21,5.88,"11","8",4.02,7.98,"","",7.43,"81","9.13","5.54","6.15","","","01-LIMO-4.6_20150806_1_1","",""
24,6.76,"9","6.82",4.88,7.03,"","",6.16,"60","6.77","6.64","3.4","","","01-CATT-48.4_20150806_1_1","",""
17,5.45,"2","3.5",7.07,7.32,"2.697733291","5.99",5.57,"","","","","","","01-NIAG-0.6_20150812_2_1","",""
14,3.86,"5","7",5.49,10,"2.273425645","3.87",6.18,"","","","","","","01-NIAG-20.4_20150812_2_1","",""
8,0,"3","4.5",7.95,5.12,"1.024573068","0",2.41,"","","","","","","01-BUFF-1.7_20150813_2_1","",""
22,8,"5","7",6.33,9.18,"3.559473812","10",8.54,"","","","","","","01-NIAG-33.4_20150813_2_1","",""
23,8.5,"5","7",7.55,6.12,"2.929585349","7.15",7.19,"","","","","","","01-WCAN-5.1_20150813_2_1","",""
16,4.77,"5","7",6.07,9.82,"2.817394437","6.59",7.04,"","","","","","","01-NIAG-33.4_20150915_2_1","",""
23,8.5,"5","7",7.26,6.85,"3.019419512","7.6",7.49,"","","","","","","01-WCAN-5.1_20150915_2_1","",""
15,4.32,"0","0",7.36,6.6,"2.657404809","5.79",4.18,"","","","","","","01-NIAG-0.6_20150916_2_1","",""
19,5.29,"6","5.45",5.06,6.8,"","",5.43,"67","7.79","7.28","1.8","","","01-TONA-19.4_20150916_1_1","",""
15,4.32,"3","4.5",6.48,8.8,"3.224183694","8.62",6.56,"","","","","","","01-NIAG-20.4_20150916_2_1","",""
22,6.18,"6","5.45",4.23,7.77,"","",6.31,"65","7.6","6.18","4.55","","","01-DURK-2.7_20151002_1_1","",""
31,8.89,"10","7.27",5.67,6.04,"","",7.1,"80","9.04","6.29","4.28","","","02-OLEA-1.0_19810902_1_1","",""
23,6.47,"4","4.17",5.74,5.95,"","",6.69,"78","8.85","4.51","7.99","","","02-ALGY-37.4_19810902_1_1","",""
27,7.78,"9","6.82",5.82,5.85,"","",7.39,"78","8.85","4.86","7.64","","","02-ALGY-42.0_19810902_1_1","",""
21,5.88,"6","5.45",5.25,6.56,"","",5.73,"50","5.16","5.76","5.6","","","02-ALGY-44.5_19810902_1_1","",""
19,5.29,"6","5.45",5.77,5.91,"","",5.22,"44","4.11","5.86","5.35","","","02-ALGY-49.5_19810902_1_1","",""
22,6.18,"8","6.36",5.51,6.24,"","",6.82,"74","8.46","5.26","6.85","","","02-ALGY-21.1_19810903_1_1","",""
19,5.29,"5","4.72",6.3,5.25,"","",5.82,"67","7.79","5.58","6.05","","","02-ALGY-28.6_19810903_1_1","",""
26,7.35,"10","7.27",5.69,6.01,"","",7.24,"77","8.75","5.28","6.8","","","02-ALGY-33.1_19810903_1_1","",""
14,3.68,"0","0",7.81,3.36,"","",1.86,"29","1.55","7.71","0.73","","","02-TUNG-7.1_19810903_1_1","",""
25,7.06,"13","9",5.09,6.76,"","",7.62,"66","7.69","4.92","7.58","","","02-ALGY-9.4_19810903_1_1","",""
31,8.89,"9","6.82",5.71,5.99,"","",6.37,"54","5.81","6.26","4.35","","","02-LGEN-3.6_19840725_1_1","",""
33,9.44,"10","7.27",5.19,6.64,"","",7.18,"65","7.6","6.02","4.95","","","02-LGEN-5.0_19840725_1_1","",""
22,6.18,"7","5.91",6.45,5.06,"","",5.22,"35","2.66","5.49","6.27","","","02-LGEN-6.2_19840725_1_1","",""
29,8.33,"8","6.36",5.42,6.35,"","",6.93,"67","7.79","5.67","5.83","","","02-LGEN-7.0_19840725_1_1","",""
29,8.33,"9","6.82",5.58,6.15,"","",6.39,"63","7.26","6.64","3.4","","","02-OLEA-1.0_19890905_1_1","",""
27,7.78,"10","7.27",5.8,5.88,"","",6.82,"65","7.6","5.78","5.55","","","02-ALGY-28.6_19890905_1_1","",""
21,5.88,"4","4.17",5.78,5.9,"","",4.51,"46","4.44","7.14","2.15","","","02-ALGY-42.0_19890905_1_1","",""
23,6.47,"2","3.06",6.41,5.11,"","",4.53,"46","4.44","6.58","3.55","","","02-ALGY-49.5_19890905_1_1","",""
18,4.85,"7","5.91",6.09,5.51,"","",4.67,"40","3.47","6.55","3.63","","","02-CHAD-2.2_19890906_1_1","",""
15,3.97,"8","6.36",4.76,7.18,"","",5.95,"65","7.6","6.14","4.65","","","02-WANG-20.9_19890906_1_1","",""
18,4.85,"4","4.17",5.05,6.81,"","",4.6,"43","3.95","6.71","3.23","","","02-ALGY-21.1_19890906_1_1","",""
24,6.76,"1","1.25",7.09,4.26,"","",3.74,"39","3.31","6.75","3.12","","","02-TUNG-7.1_19890906_1_1","",""
29,8.33,"9","6.82",5.83,5.84,"","",7.59,"83","9.33","4.85","7.65","","","02-DODG-0.3_19900710_1_1","",""
26,7.35,"10","7.27",5.22,6.6,"","",5.92,"49","4.92","6.61","3.47","","","02-ISCH-10.9_19900710_1_1","",""
27,7.78,"12","8.5",4.94,6.95,"","",7.26,"72","8.27","6.07","4.82","","","02-ISCH-13.8_19900710_1_1","",""
23,6.47,"6","5.45",5.34,6.45,"","",5.39,"57","6.29","7.08","2.3","","","02-LGEN-3.6_19900710_1_1","",""
28,8.06,"9","6.82",5.82,5.85,"","",6.21,"53","5.65","6.14","4.65","","","02-ALGY-49.5_19900710_1_1","",""
34,9.72,"11","8",5.27,6.54,"","",7.4,"73","8.37","6.25","4.38","","","02-OIL-5.8_19900710_1_1","",""
21,5.88,"5","4.72",6.42,5.1,"","",4.64,"44","4.11","6.65","3.37","","","02-LGEN-6.2_19900710_1_1","",""
24,6.76,"4","4.17",6.01,5.61,"","",4.66,"43","3.95","6.88","2.8","","","02-TUNG-1.3_19900711_1_1","",""
18,4.85,"6","5.45",5.97,5.66,"","",4.22,"42","3.79","7.46","1.35","","","02-CHAD-2.2_19900711_1_1","",""
25,7.06,"8","6.36",5.95,5.69,"","",5.68,"51","5.32","6.42","3.95","","","02-MIL2-2.5_19900711_1_1","",""
36,10,"11","8",5.41,6.36,"","",7.27,"65","7.6","6.25","4.38","","","02-WANG-20.9_19900711_1_1","",""
17,4.56,"8","6.36",5.41,6.36,"","",5.8,"55","5.97","5.7","5.75","","","02-ALGY-21.1_19900711_1_1","",""
18,4.85,"2","3.06",6.13,5.46,"","",3.65,"43","3.95","7.63","0.93","","","02-TUNG-1.3_19950823_1_1","",""
14,3.68,"5","4.72",5.39,6.39,"","",4.25,"38","3.15","6.68","3.3","","","02-CHAD-1.6_19950823_1_1","",""
23,6.47,"7","5.91",5.4,6.38,"","",5.85,"61","6.94","6.57","3.57","","","02-CASS-12.5_19950823_1_1","",""
13,3.38,"6","5.45",5.22,6.6,"","",4.74,"53","5.65","6.95","2.62","","","02-CHAD-2.2_19950823_1_1","",""
22,6.18,"10","7.27",5.48,6.27,"","",7.09,"81","9.13","5.36","6.6","","","02-ALGY-20.3_19950823_1_1","",""
26,7.35,"7","5.91",4.83,7.09,"","",5.89,"53","5.65","6.61","3.47","","","02-WANG-20.9_19950823_1_1","",""
24,6.76,"7","5.91",4.82,7.1,"","",6.26,"64","7.42","6.36","4.1","","","02-LGEN-3.6_19950823_1_1","",""
28,8.06,"11","8",4.71,7.24,"","",7.09,"72","8.27","6.45","3.87","","","02-OLEA-3.9_19950823_1_1","",""
27,7.78,"7","5.91",5.46,6.3,"","",6.47,"58","6.45","5.64","5.9","","","02-ALGY-49.5_19950823_1_1","",""
34,9.72,"8","6.36",5.43,6.34,"","",6.5,"56","6.13","6.42","3.95","","","02-LGEN-6.2_19950823_1_1","",""
24,6.76,"11","8",4.36,7.64,"","",7.09,"70","8.08","6.02","4.95","","","02-LVAL-0.2_19960822_1_1","",""
32,9.17,"14","9.5",5.26,6.55,"","",8.11,"84","9.42","5.63","5.93","","","02-FREN-0.9_19960822_1_1","",""
27,7.78,"7","5.91",5.98,5.65,"","",5.77,"54","5.81","6.52","3.7","","","02-TUNG-1.3_19960822_1_1","",""
15,3.97,"6","5.45",5.69,6.01,"","",4.98,"62","7.1","7.06","2.35","","","02-CHAD-1.6_19960822_1_1","",""
22,6.18,"11","8",5.27,6.54,"","",6.03,"62","7.1","7.06","2.35","","","02-FREN-12.7_19960822_1_1","",""
24,6.76,"13","9",4.11,7.89,"","",7.22,"68","7.88","6.17","4.58","","","02-ALGY-20.3_19960822_1_1","",""
23,6.47,"11","8",3.99,8.01,"","",7.21,"85","9.52","6.38","4.05","","","02-GVAL-3.6_19960822_1_1","",""
29,8.33,"13","9",4.7,7.25,"","",7.32,"71","8.17","6.46","3.85","","","02-OLEA-3.9_19960822_1_1","",""
20,5.59,"5","4.72",6.53,4.96,"","",5.1,"46","4.44","5.68","5.8","","","02-ALGY-49.5_19960822_1_1","",""
22,6.18,"7","5.91",5.58,6.15,"","",6.15,"65","7.6","6.03","4.92","","","02-FREN-6.9_19960822_1_1","",""
27,7.78,"12","8.5",4.95,6.94,"","",7.22,"77","8.75","6.34","4.15","","","02-FREN-8.9_19960822_1_1","",""
22,6.18,"11","8",4.54,7.45,"","",6.97,"80","9.04","6.33","4.17","","","02-ISCH-0.9_19980902_1_1","",""
36,10,"14","9.5",5.22,6.6,"","",7.6,"66","7.69","6.31","4.23","","","02-ISCH-10.9_19980902_1_1","",""
29,8.33,"11","8",4.41,7.59,"","",7.27,"75","8.56","6.46","3.85","","","02-ISCH-13.8_19980902_1_1","",""
17,4.56,"9","6.82",4.64,7.33,"","",5.72,"54","5.81","6.37","4.07","","","02-ISCH-15.1_19980902_1_1","",""
16,4.26,"7","5.91",4.7,7.25,"","",5.51,"59","6.61","6.59","3.53","","","02-ISCH-17.2_19980902_1_1","",""
19,5.29,"5","4.72",4.22,7.78,"","",5.36,"55","5.97","6.79","3.02","","","02-ISCH-19.0_19980902_1_1","",""
25,7.06,"11","8",4.82,7.1,"","",7.09,"79","8.94","6.26","4.35","","","02-ISCH-6.1_19980902_1_1","",""
26,7.35,"6","5.45",4.98,6.9,"","",6.24,"62","7.1","6.24","4.4","","","02-CUBA-0.1_20010828_1_1","",""
18,4.85,"5","4.72",4.97,6.91,"","",4.79,"48","4.76","6.92","2.7","","","02-OIL-0.1_20010828_1_1","",""
19,5.29,"9","6.82",4.72,7.23,"","",5.67,"55","5.97","6.79","3.02","","","02-DODG-0.3_20010828_1_1","",""
23,6.47,"9","6.82",5.02,6.85,"","",6.41,"60","6.77","5.95","5.12","","","02-ISCH-0.9_20010828_1_1","",""
28,8.06,"6","5.45",5.76,5.93,"","",6.08,"61","6.94","6.39","4.03","","","02-HOYE-1.2_20010828_1_1","",""
21,5.88,"8","6.36",5.73,5.96,"","",6.27,"80","9.04","6.35","4.13","","","02-OLEA-1.0_20010828_1_1","",""
22,6.18,"9","6.82",4.51,7.49,"","",6.18,"53","5.65","6.09","4.78","","","02-ISCH-13.8_20010828_1_1","",""
18,4.85,"8","6.36",4.62,7.35,"","",5.62,"51","5.32","6.32","4.2","","","02-WAYO-2.3_20010828_1_1","",""
21,5.88,"10","7.27",5.33,6.46,"","",6.15,"51","5.32","5.68","5.8","","","02-ALGY-20.3_20010828_1_1","",""
35,10,"15","10",5.04,6.83,"","",8.01,"72","8.27","6.02","4.95","","","02-LGEN-3.3_20010828_1_1","",""
23,6.47,"9","6.82",4.97,6.91,"","",6.18,"56","6.13","6.18","4.55","","","02-LGEN-3.6_20010828_1_1","",""
20,5.59,"8","6.36",6.4,5.12,"","",5.27,"58","6.45","6.86","2.85","","","02-ALGY-42.0_20010828_1_1","",""
32,9.17,"9","6.82",6.01,5.61,"","",6.59,"72","8.27","6.77","3.08","","","02-ALGY-49.5_20010828_1_1","",""
11,2.79,"1","1.25",8.48,2.52,"","",1.88,"36","2.82","8","0","","","02-RAWS-5.0_20010828_1_1","",""
25,7.06,"10","7.27",5.09,6.76,"","",6.1,"44","4.11","5.89","5.28","","","02-FORK-0.1_20010829_1_1","",""
30,8.61,"10","7.27",4.33,7.67,"","",7.61,"82","9.23","5.9","5.25","","","02-QRUN-0.3_20010829_1_1","",""
18,4.85,"3","3.61",5.67,6.04,"","",5.05,"52","5.48","5.9","5.25","","","02-CHIP-0.4_20010829_1_1","",""
28,8.06,"9","6.82",4.84,7.08,"","",6.81,"64","7.42","6.13","4.68","","","02-ELMC-0.4_20010829_1_1","",""
17,4.56,"5","4.72",3.94,8.06,"","",5.47,"53","5.65","6.26","4.35","","","02-FORA-0.4_20010829_1_1","",""
22,6.18,"12","8.5",4.67,7.29,"","",6.74,"62","7.1","6.15","4.62","","","02-FREN-0.9_20010829_1_1","",""
24,6.76,"12","8.5",3.74,8.26,"","",7.81,"80","9.04","5.4","6.5","","","02-SAWR-0.9_20010829_1_1","",""
21,5.88,"7","5.91",4.81,7.11,"","",5.65,"51","5.32","6.39","4.03","","","02-STRW-1.1_20010829_1_1","",""
14,3.68,"4","4.17",5.14,6.7,"","",4.76,"51","5.32","6.42","3.95","","","02-STIL-1.3_20010829_1_1","",""
18,4.85,"7","5.91",5.49,6.26,"","",4.73,"41","3.63","6.79","3.02","","","02-TUNG-1.3_20010829_1_1","",""
13,3.38,"5","4.72",4.77,7.16,"","",4.41,"39","3.31","6.61","3.47","","","02-CHAD-1.6_20010829_1_1","",""
16,4.26,"6","5.45",4.59,7.39,"","",5.08,"44","4.11","6.33","4.17","","","02-KIAT-1.7_20010829_1_1","",""
22,6.18,"5","4.72",4.66,7.3,"","",5.42,"45","4.27","6.15","4.62","","","02-CLER-1.8_20010829_1_1","",""
16,4.26,"2","3.06",4.8,7.12,"","",3.8,"32","2.07","7.01","2.48","","","02-BONE-1.9_20010829_1_1","",""
16,4.26,"1","1.25",6.4,5.12,"","",3.25,"28","1.38","6.31","4.23","","","02-NINA-1.0_20010829_1_1","",""
13,3.38,"1","1.25",4.63,7.34,"","",3.1,"29","1.55","7.21","1.98","","","02-GVAL-12.3_20010829_1_1","",""
17,4.56,"4","4.17",5.03,6.84,"","",4.85,"48","4.76","6.43","3.93","","","02-CASS-12.5_20010829_1_1","",""
26,7.35,"6","5.45",5.61,6.11,"","",5.86,"54","5.81","6.16","4.6","","","02-WANG_L-2.1_20010829_1_1","",""
19,5.29,"6","5.45",4.41,7.59,"","",5.88,"63","7.26","6.48","3.8","","","02-WANG-20.9_20010829_1_1","",""
17,4.56,"5","4.72",5.38,6.4,"","",4.88,"48","4.76","6.41","3.97","","","02-WANG_N-3.4_20010829_1_1","",""
