station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,Porewater.EC50....,Porewater.Assessment,stationID,Latitude,Longitude
Purdy Creek @ Canisteo 05034100 (PURD-01) [INTENSIVE],8/6/2008,24.5 (125),100,Non-toxic,5034100,42.26019,-77.61219
Purdy Creek @ Canisteo 05034100 (PURD-01) [INTENSIVE],9/24/2008,**17.5 (69),100,Slightly Toxic,5034100,42.26019,-77.61219
Putnam Creek @ Chilson 10051113 (PUTM-A) [INTENSIVE],5/7/2009,26.2 (120),100,Non-toxic,10051113,43.87469863,-73.54060363
Putnam Creek @ Chilson 10051113 (PUTM-A) [INTENSIVE],8/25/2009,20.2 (121),80,Non-toxic,10051113,43.87469863,-73.54060363
Putnam Creek @ Chilson 10051113 (PUTM-A) [INTENSIVE],10/28/2009,22.4 (140),100,Non-toxic,10051113,43.87469863,-73.54060363
Quaker Creek @ Florida 13064101 (QKER-03) [INTENSIVE],4/29/2008,29.7 (140),100,Non-toxic,13064101,41.32758,-74.41559
Quaker Creek @ Florida 13064101 (QKER-03) [INTENSIVE],7/28/2008,29.2 (101),100,Non-toxic,13064101,41.32758,-74.41559
Quaker Creek @ Florida 13064101 (QKER-03) [INTENSIVE],10/30/2008,26.9 (124),100,Non-toxic,13064101,41.32758,-74.41559
Quaker Run @ Frecks 02011904 (QRUN-01) [INTENSIVE],4/30/2007,19.0 (88),100,Non-toxic,2011904,42.03,-78.8547222
Quaker Run @ Frecks 02011904 (QRUN-01) [INTENSIVE],9/4/2007,24.7 (134),100,Non-toxic,2011904,42.03,-78.8547222
Quaker Run @ Frecks 02011904 (QRUN-01) [INTENSIVE],10/17/2007,20.0 (101),100,Non-toxic,2011904,42.03,-78.8547222
Quassaic Creek @ Newburgh 13011700 (QUAS-03) [INTENSIVE],4/30/2008,28.3 (134),100,Non-toxic,13011700,41.4881,-74.00965
Quassaic Creek @ Newburgh 13011700 (QUAS-03) [INTENSIVE],7/30/2008,25.2 (87),90,Non-toxic,13011700,41.4881,-74.00965
Quassaic Creek @ Newburgh 13011700 (QUAS-03) [INTENSIVE],10/29/2008,28.8 (133),100,Non-toxic,13011700,41.4881,-74.00965
Ramapo River @ Hillburn 15011001 (RAMA-07) [INTENSIVE],4/29/2008,23.7 (112),90,Non-toxic,15011001,41.1251,-74.1646
Ramapo River @ Hillburn 15011001 (RAMA-07) [INTENSIVE],7/28/2008,27.0 (93),90,Non-toxic,15011001,41.1251,-74.1646
Ramapo River @ Hillburn 15011001 (RAMA-07) [INTENSIVE],10/30/2008,25.0 (115),100,Non-toxic,15011001,41.1251,-74.1646
Ransom Creek @ Clarence 01022208 (RANS-04) [INTENSIVE],5/1/2006,27.4 (104),100,Non-toxic,1022208,43.019444,-78.662778
Ransom Creek @ Clarence 01022208 (RANS-04) [INTENSIVE],7/12/2006,21.4 (112),100,Non-toxic,1022208,43.019444,-78.662778
Ransom Creek @ Clarence 01022208 (RANS-04) [INTENSIVE],9/27/2006,16.8 (84),100,Non-toxic,1022208,43.019444,-78.662778
Ransom Creek @ Clarence 01022208 (RANS-04) [INTENSIVE],10/17/2006,31.1 (136),100,Non-toxic,1022208,43.019444,-78.662778
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],5/5/2010,26.9 (118),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],6/16/2005,25.4 (91),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],7/14/2005,25.3 (84),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],7/28/2010,**9.5 (50),90,Slightly Toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],9/22/2010,24.2 (98),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],10/20/2005,18.9 (81),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Rooseveltown 09031003 (RAQU-10) [INTENSIVE],5/4/2010,24.5 (107),100,Non-toxic,9031003,44.97861,-74.73306
Raquette River @ Rooseveltown 09031003 (RAQU-10) [INTENSIVE],7/27/2010,18.7 (99),100,Non-toxic,9031003,44.97861,-74.73306
Raquette River @ Rooseveltown 09031003 (RAQU-10) [INTENSIVE],9/21/2010,22.9 (93),100,Non-toxic,9031003,44.97861,-74.73306
Reall Creek @ Utica 12051401 (REAL-0.1) [INTENSIVE],5/4/2016,24.6 (100),100,Non-toxic,12051401,43.1133333,-75.2141667
Reall Creek @ Utica 12051401 (REAL-0.1) [INTENSIVE],7/26/2016,19.3 (92),90,Non-toxic,12051401,43.1133333,-75.2141667
Reall Creek @ Utica 12051401 (REAL-0.1) [INTENSIVE],10/19/2016,19.7 (73),100,Non-toxic,12051401,43.1133333,-75.2141667
Rice Creek @ Fruit Valley 03021200 (RICE-01) [INTENSIVE],0?-??-12,18.5 (94),90,Non-toxic,3021200,43.4366684,-76.56111145
Rice Creek @ Fruit Valley 03021200 (RICE-01) [INTENSIVE],5/2/2012,18.5 (94),90,Non-toxic,3021200,43.4366684,-76.56111145
Rice Creek @ Fruit Valley 03021200 (RICE-01) [INTENSIVE],9/12/2012,19.3 (111),100,Non-toxic,3021200,43.4366684,-76.56111145
Rice Creek @ Fruit Valley 03021200 (RICE-01) [INTENSIVE],10/22/2012,16.9 (81),100,Non-toxic,3021200,43.4366684,-76.56111145
Richelieu River @ Rouses Point 10010001E (RICH-01) [INTENSIVE],5/3/2010,24.0 (105),100,Non-toxic,10010001E,44.999167,-73.349167
Richelieu River @ Rouses Point 10010001E (RICH-01) [INTENSIVE],7/26/2010,16.4 (87),100,Non-toxic,10010001E,44.999167,-73.349167
Richelieu River @ Rouses Point 10010001E (RICH-01) [INTENSIVE],9/20/2010,**16.7 (68),100,Slightly Toxic,10010001E,44.999167,-73.349167
Roaring Brook @ Martinsburg 08011802 (ROAR-02) [INTENSIVE],5/6/2008,19.4 (88),90,Non-toxic,8011802,43.74331,-75.42514
Roaring Brook @ Martinsburg 08011802 (ROAR-02) [INTENSIVE],8/5/2008,24.0 (132),80,Non-toxic,8011802,43.74331,-75.42514
Roaring Brook @ Martinsburg 08011802 (ROAR-02) [INTENSIVE],9/23/2008,28.3 (98),100,Non-toxic,8011802,43.74331,-75.42514
Roeliff Jansen Kill @ Livingston 13081002 (ROLF-01) [INTENSIVE],4/29/2008,23.8 (112),100,Non-toxic,13081002,42.1527777,-73.8466666
Roeliff Jansen Kill @ Livingston 13081002 (ROLF-01) [INTENSIVE],7/28/2008,28.4 (98),90,Non-toxic,13081002,42.1527777,-73.8466666
Roeliff Jansen Kill @ Livingston 13081002 (ROLF-01) [INTENSIVE],10/27/2008,23.7 (109),100,Non-toxic,13081002,42.1527777,-73.8466666
Rondout Creek @ Rosendale 13062203 (ROND-12) [INTENSIVE],4/22/2013,22.5 (135),100,Non-toxic,13062203,41.842778,-74.085833
Rondout Creek @ Rosendale 13062203 (ROND-12) [INTENSIVE],7/29/2013,**14.2 (64),100,Slightly Toxic,13062203,41.842778,-74.085833
Rondout Creek @ Rosendale 13062203 (ROND-12) [INTENSIVE],10/28/2013,20.6 (104),100,Non-toxic,13062203,41.842778,-74.085833
Rondout Creek @ Rosendale 13062203 (ROND-9.9) [ROUTINE],8/15/2017,***15.2 (N/A),***90,N/A,13062203,41.84278,-74.08583
Rondout Creek @ Rosendale 13062203 (ROND-9.9) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,13062203,41.84278,-74.08583
Rondout Creek @ Rosendale 13062203 (ROND-9.9) [ROUTINE],NOT TESTED,N/A,N/A,N/A,13062203,41.84278,-74.08583
Rush Creek @ Blasdell 01041501 (RUCK-01) [INTENSIVE],5/3/2011,18.1 (147),100,Non-toxic,1041501,42.79305,-78.84068
Rush Creek @ Blasdell 01041501 (RUCK-01) [INTENSIVE],6/14/2011,22.4 (99),100,Non-toxic,1041501,42.79305,-78.84068
Rush Creek @ Blasdell 01041501 (RUCK-01) [INTENSIVE],10/12/2011,23.3 (100),90,Non-toxic,1041501,42.79305,-78.84068
Sacandaga River @ Hadley 11041101 (SACN-01) [INTENSIVE],5/1/2007,24.3 (97),100,Non-toxic,11041101,43.3136111,-73.845
Sacandaga River @ Hadley 11041101 (SACN-01) [INTENSIVE],9/6/2007,21.9 (122),90,Non-toxic,11041101,43.3136111,-73.845
Sacandaga River @ Hadley 11041101 (SACN-01) [INTENSIVE],10/15/2007,23.6 (135),100,Non-toxic,11041101,43.3136111,-73.845
Salmon River @ Fort Covington 09021201 (SAL9-03) [INTENSIVE],7/11/2005,**22.6 (75),100,NA,9021201,44.9908333,-74.5030555
Salmon River @ Pulaski 03031202 (SALM-3.9) [INTENSIVE],5/9/2016,23.7 (113),100,Non-toxic,3031202,43.57028,-76.14083
Salmon River @ Pulaski 03031202 (SALM-3.9) [INTENSIVE],8/3/2016,20.7 (153),100,Non-toxic,3031202,43.57028,-76.14083
Salmon River @ Pulaski 03031202 (SALM-3.9) [INTENSIVE],10/25/2016,16.3 (94),90,Non-toxic,3031202,43.57028,-76.14083
Salmon River @ Richland 03031207 (SALM-05) [INTENSIVE],5/1/2007,**1.4 (6),*20,Severely Toxic,3031207,43.55,-76.0955555
Salmon River @ Richland 03031207 (SALM-05) [INTENSIVE],9/10/2007,21.7 (80),80,Non-toxic,3031207,43.55,-76.0955555
Salmon River @ Richland 03031207 (SALM-05) [INTENSIVE],10/22/2007,25.8 (112),80,Non-toxic,3031207,43.55,-76.0955555
Sandy Creek @ Adams 03031308 (SAND-8.4) [INTENSIVE],5/10/2016,26.2 (125),100,Non-toxic,3031308,43.791698,-76.107505
Sandy Creek @ Adams 03031308 (SAND-8.4) [INTENSIVE],8/1/2016,22.6 (167),100,Non-toxic,3031308,43.791698,-76.107505
Sandy Creek @ Adams 03031308 (SAND-8.4) [INTENSIVE],10/24/2016,23.7 (137),100,Non-toxic,3031308,43.791698,-76.107505
Sandy Creek @ Copenhagen 03031329 (SAND-29.3) [INTENSIVE],5/10/2016,24.6 (118),100,Non-toxic,3031329,43.891673,-75.810853
Sandy Creek @ Copenhagen 03031329 (SAND-29.3) [INTENSIVE],8/1/2016,23.1 (171),100,Non-toxic,3031329,43.891673,-75.810853
Sandy Creek @ Copenhagen 03031329 (SAND-29.3) [INTENSIVE],10/24/2016,18.3 (106),90,Non-toxic,3031329,43.891673,-75.810853
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],5/2/2013,27.8 (114),90,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],5/5/2008,28.8 (130),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],8/4/2008,23.6 (130),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],8/5/2013,14.8 (71),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],9/23/2008,27.6 (96),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],10/22/2013,25.5 (134),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Hamlin 03013003 (SNDY-2.9) [INTENSIVE],5/10/2016,24.4 (117),100,Non-toxic,3013003,43.3335,-77.9345
Sandy Creek @ Hamlin 03013003 (SNDY-2.9) [INTENSIVE],8/2/2016,19.3 (143),100,Non-toxic,3013003,43.3335,-77.9345
Sandy Creek @ Hamlin 03013003 (SNDY-2.9) [INTENSIVE],10/25/2016,18.6 (108),100,Non-toxic,3013003,43.3335,-77.9345
Sangerfield Creek @ Earlville 06022503 (SANG-01) [INTENSIVE],8/19/2009,14.2 (92),100,Non-toxic,6022503,42.75194931,-75.53250122
Sangerfield Creek @ Earlville 06022503 (SANG-01) [INTENSIVE],10/20/2009,25.4 (146),100,Non-toxic,6022503,42.75194931,-75.53250122
Saranac River @ Plattsburgh [ROUTINE],4/18/2018,**9.2 (47),70,Slightly Toxic,10-SARA-0.4,44.697538,?73.450850000
Saranac River @ Plattsburgh [ROUTINE],8/14/2018,**16.6 (59),90,Slightly Toxic,10-SARA-0.4,46.697538,?73.450850002
Saranac River @ Plattsburgh [ROUTINE],10/16/2018,**5.2 (33),80,Slightly Toxic,10-SARA-0.4,47.697538,?73.450850003
Saranac River @ Plattsburgh [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,10-SARA-0.4,45.697538,?73.450850001
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],4/13/2004,12.6 (164),100,Non-toxic,10031001,44.691944,-73.453333
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],5/6/2009,27.5 (126),100,Non-toxic,10031001,44.691944,-73.453333
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],8/10/2004,19.6 (87),100,Non-toxic,10031001,44.691944,-73.453333
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],8/26/2009,19.5 (117),90,Non-toxic,10031001,44.691944,-73.453333
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],9/27/2004,29.4 (99),100,Non-toxic,10031001,44.691944,-73.453333
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],4/27/2006,29.2 (103),100,Non-toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],5/11/2011,**11.6 (62),70,Slightly Toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],6/8/2011,**12.3 (51),80,Slightly Toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],7/5/2006,13.3 (65),90,Non-toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],9/19/2006,26.8 (138),100,Non-toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],10/18/2011,21.1 (112),100,Non-toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002C (SAUQ-1.7) [INTENSIVE],5/4/2016,21.6 (88),100,Non-toxic,12012002C,43.11306,-75.29444
Sauquoit Creek @ Whitesboro 12012002C (SAUQ-1.7) [INTENSIVE],7/26/2016,**12.2 (58),80,Slightly Toxic,12012002C,43.11306,-75.29444
Sauquoit Creek @ Whitesboro 12012002C (SAUQ-1.7) [INTENSIVE],10/19/2016,**13.1 (48),90,Slightly Toxic,12012002C,43.11306,-75.29444
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],4/28/2004,23.4 (73),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],4/28/2009,29.4 (100),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],5/5/2014,21.3 (103),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],7/6/2004,21.5 (79),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],7/28/2014,25.4 (100),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],8/18/2009,15.1 (97),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],9/20/2004,26.7 (103),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],10/20/2009,26.0 (149),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],10/20/2014,18.3 (108),90,Non-toxic,6011302,42.4863,-74.96868
Schoharie Creek @ Fort Hunter 12021001 (SCHO-18) [INTENSIVE],4/25/2006,32.3 (114),100,Non-toxic,12021001,42.937222,-74.280556
Schoharie Creek @ Fort Hunter 12021001 (SCHO-18) [INTENSIVE],7/5/2006,20.6 (101),100,Non-toxic,12021001,42.937222,-74.280556
Schoharie Creek @ Fort Hunter 12021001 (SCHO-18) [INTENSIVE],9/19/2006,19.5 (101),100,Non-toxic,12021001,42.937222,-74.280556
Schoharie Creek @ Hunter 12021081 (SCHO-10) [INTENSIVE],5/9/2011,17.9 (96),100,Non-toxic,12021081,42.21639,-74.24333
Schoharie Creek @ Hunter 12021081 (SCHO-10) [INTENSIVE],6/7/2011,18.4 (76),100,Non-toxic,12021081,42.21639,-74.24333
Schoharie Creek @ Hunter 12021081 (SCHO-10) [INTENSIVE],10/17/2011,22.9 (122),100,Non-toxic,12021081,42.21639,-74.24333
Schroon River @ Warrensburg 11041203B (SCHR-01A) [INTENSIVE],4/24/2012,19.6 (107),100,Non-toxic,11041203B,43.48805618,-73.76083374
Schroon River @ Warrensburg 11041203B (SCHR-01A) [INTENSIVE],9/19/2012,17.7 (86),100,Non-toxic,11041203B,43.48805618,-73.76083374
Schroon River @ Warrensburg 11041203B (SCHR-01A) [INTENSIVE],10/29/2012,20.4 (115),100,Non-toxic,11041203B,43.48805618,-73.76083374
Sconondoa Creek @ Oneida Castle 07034301 (SCON-06) [INTENSIVE],4/30/2012,**13.9 (71),70,Slightly Toxic,7034301,43.09526825,-75.625
Sconondoa Creek @ Oneida Castle 07034301 (SCON-06) [INTENSIVE],9/10/2012,10.7 (62),80,Non-toxic,7034301,43.09526825,-75.625
Sconondoa Creek @ Oneida Castle 07034301 (SCON-06) [INTENSIVE],10/23/2012,**10.5 (51),70,Slightly Toxic,7034301,43.09526825,-75.625
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],4/30/2007,**16.1 (73),100,Slightly Toxic,7011023,43.098611,-76.423611
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],5/2/2012,22.2 (113),100,Non-toxic,7011023,43.098611,-76.423611
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],9/12/2012,24.7 (142),100,Non-toxic,7011023,43.098611,-76.423611
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],10/22/2012,24.4 (117),100,Non-toxic,7011023,43.098611,-76.423611
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],10/23/2007,26.9 (117),100,Non-toxic,7011023,43.098611,-76.423611
Seneca River @ Seneca Falls 07051057 (CCAN-15A) [INTENSIVE],5/8/2007,23.5 (112),100,Non-toxic,7051057,42.909167,-76.801111
Seneca River @ Seneca Falls 07051057 (CCAN-15A) [INTENSIVE],9/12/2007,20.0 (74),100,Non-toxic,7051057,42.909167,-76.801111
Seneca River @ Seneca Falls 07051057 (CCAN-15A) [INTENSIVE],10/22/2007,19.9 (87),100,Non-toxic,7051057,42.909167,-76.801111
Shakers Creek @ Colonie 12011D02 (SHAK-02) [INTENSIVE],5/10/2011,22.7 (121),90,Non-toxic,12011D02,42.76055,-73.79916
Shakers Creek @ Colonie 12011D02 (SHAK-02) [INTENSIVE],6/6/2011,26.4 (109),100,Non-toxic,12011D02,42.76055,-73.79916
Shakers Creek @ Colonie 12011D02 (SHAK-02) [INTENSIVE],10/18/2011,20.3 (108),80,Non-toxic,12011D02,42.76055,-73.79916
Sheldrake Stream @ Thompsonville 14022402 (SHEL-01) [INTENSIVE],4/5/2005,27.9 (110),100,Non-toxic,14022402,41.6680555,-74.6230555
Sheldrake Stream @ Thompsonville 14022402 (SHEL-01) [INTENSIVE],7/5/2005,33.1 (99),100,Non-toxic,14022402,41.6680555,-74.6230555
Sheldrake Stream @ Thompsonville 14022402 (SHEL-01) [INTENSIVE],10/12/2005,11.8 (85),90,Non-toxic,14022402,41.6680555,-74.6230555
Silver Creek @ Silver Creek 01051101 (SILV-0.1) [INTENSIVE],5/10/2016,19.7 (119),100,Non-toxic,1051101,42.546111,-79.167222
Silver Creek @ Silver Creek 01051101 (SILV-0.1) [INTENSIVE],8/3/2016,17.5 (131),90,Non-toxic,1051101,42.546111,-79.167222
Silver Creek @ Silver Creek 01051101 (SILV-0.1) [INTENSIVE],10/25/2016,17.3 (108),90,Non-toxic,1051101,42.546111,-79.167222
Silver Lake Outlet @ Perry 04031103 (SILO-01) [INTENSIVE],4/29/2010,19.6 (92),90,Non-toxic,4031103,42.71255,-77.96322
Six Mile Creek @ Rome 12011401 (SIXM-01) [INTENSIVE],5/10/2011,19.8 (106),100,Non-toxic,12011401,43.21139,-75.38277
Six Mile Creek @ Rome 12011401 (SIXM-01) [INTENSIVE],6/7/2011,26.0 (107),100,Non-toxic,12011401,43.21139,-75.38277
Six Mile Creek @ Rome 12011401 (SIXM-01) [INTENSIVE],10/19/2011,26.3 (140),100,Non-toxic,12011401,43.21139,-75.38277
Sixmile Creek @ Ithaca 07054100 (SXML-01) [INTENSIVE],5/1/2012,18.4 (94),100,Non-toxic,7054100,42.43415833,-76.50389099
Sixmile Creek @ Ithaca 07054100 (SXML-01) [INTENSIVE],9/11/2012,12.0 (69),80,Non-toxic,7054100,42.43415833,-76.50389099
Sixmile Creek @ Ithaca 07054100 (SXML-01) [INTENSIVE],10/24/2012,19.9 (96),90,Non-toxic,7054100,42.43415833,-76.50389099
Skaneateles Creek @ Jordan 07072003 (SKAN-08) [INTENSIVE],4/30/2007,21.1 (96),100,Non-toxic,7072003,43.0727777,-76.48
Skaneateles Creek @ Jordan 07072003 (SKAN-08) [INTENSIVE],9/11/2007,19.9 (73),90,Non-toxic,7072003,43.0727777,-76.48
Skaneateles Creek @ Jordan 07072003 (SKAN-08) [INTENSIVE],10/23/2007,25.3 (110),80,Non-toxic,7072003,43.0727777,-76.48
Slater Creek @ Greece 03013102 (SLTR-1.5) [INTENSIVE],5/10/2016,20.3 (97),100,Non-toxic,3013102,43.25423,-77.64654
Slater Creek @ Greece 03013102 (SLTR-1.5) [INTENSIVE],8/2/2016,14.5 (107),90,Non-toxic,3013102,43.25423,-77.64654
Slater Creek @ Greece 03013102 (SLTR-1.5) [INTENSIVE],10/25/2016,16.2 (94),90,Non-toxic,3013102,43.25423,-77.64654
Smokes Creek @ Lackawanna 01041403 (SMOK-01) [INTENSIVE],5/1/2006,29.7 (113),100,Non-toxic,1041403,42.8197222,-78.8238888
Smokes Creek @ Lackawanna 01041403 (SMOK-01) [INTENSIVE],7/12/2006,25.7 (134),100,Non-toxic,1041403,42.8197222,-78.8238888
Smokes Creek @ Lackawanna 01041403 (SMOK-01) [INTENSIVE],9/27/2006,**15.2 (76),100,Slightly Toxic,1041403,42.8197222,-78.8238888
Smokes Creek @ Lackawanna 01041403 (SMOK-01) [INTENSIVE],10/17/2006,27.3 (120),100,Non-toxic,1041403,42.8197222,-78.8238888
Snake Creek @ Corbettsville 06031501 (SNAK-01) [INTENSIVE],4/27/2004,22.2 (70),90,Non-toxic,6031501,42.0144444,-75.7888888
Snake Creek @ Corbettsville 06031501 (SNAK-01) [INTENSIVE],7/8/2004,**14.2 (52),90,Slightly Toxic,6031501,42.0144444,-75.7888888
Snake Creek @ Corbettsville 06031501 (SNAK-01) [INTENSIVE],10/12/2004,23.1 (116),100,Non-toxic,6031501,42.0144444,-75.7888888
Sodus Creek @ Glenmark 03022102 (SDUS-01) [INTENSIVE],5/7/2007,24.6 (117),90,Non-toxic,3022102,43.1913888,-76.9122222
Sodus Creek @ Glenmark 03022102 (SDUS-01) [INTENSIVE],9/10/2007,23.5 (87),80,Non-toxic,3022102,43.1913888,-76.9122222
Sodus Creek @ Glenmark 03022102 (SDUS-01) [INTENSIVE],10/23/2007,15.6 (68),*40,Moderately Toxic,3022102,43.1913888,-76.9122222
South Branch Cattaraugus Creek @ Otto 01042414 (CATT-07A) [INTENSIVE],5/4/2006,27.3 (103),100,Non-toxic,1042414,42.3558333,-78.8325
South Branch Cattaraugus Creek @ Otto 01042414 (CATT-07A) [INTENSIVE],9/26/2006,**11.2 (56),100,Slightly Toxic,1042414,42.3558333,-78.8325
South Branch Cattaraugus Creek @ Otto 01042414 (CATT-07A) [INTENSIVE],10/16/2006,23.6 (104),100,Non-toxic,1042414,42.3558333,-78.8325
South Branch Eighteenmile Creek @ Eden Valley 01042203 (TEEN-B) [INTENSIVE],5/2/2006,27.1 (103),100,Non-toxic,1042203,42.6805555,-78.8786111
South Branch Eighteenmile Creek @ Eden Valley 01042203 (TEEN-B) [INTENSIVE],7/13/2006,23.2 (121),100,Non-toxic,1042203,42.6805555,-78.8786111
South Branch Eighteenmile Creek @ Eden Valley 01042203 (TEEN-B) [INTENSIVE],9/25/2006,**13.5 (67),100,Slightly Toxic,1042203,42.6805555,-78.8786111
South Branch Eighteenmile Creek @ Eden Valley 01042203 (TEEN-B) [INTENSIVE],10/18/2006,27.4 (120),100,Non-toxic,1042203,42.6805555,-78.8786111
South Chuctanunda Creek @ South Amsterdam 12011801 (SCHU-02) [INTENSIVE],4/25/2006,34.9 (123),100,Non-toxic,12011801,42.9352777,-74.2033333
South Chuctanunda Creek @ South Amsterdam 12011801 (SCHU-02) [INTENSIVE],7/6/2006,17.1 (84),100,Non-toxic,12011801,42.9352777,-74.2033333
South Chuctanunda Creek @ South Amsterdam 12011801 (SCHU-02) [INTENSIVE],9/19/2006,22.5 (116),100,Non-toxic,12011801,42.9352777,-74.2033333
South Sandy Creek @ Ellisburg 03031507 (SSAN-01) [INTENSIVE],5/2/2013,26.1 (107),100,Non-toxic,3031507,43.73704,-76.1319
South Sandy Creek @ Ellisburg 03031507 (SSAN-01) [INTENSIVE],8/5/2013,15.2 (72),80,Non-toxic,3031507,43.73704,-76.1319
South Sandy Creek @ Ellisburg 03031507 (SSAN-01) [INTENSIVE],10/22/2013,27.9 (146),100,Non-toxic,3031507,43.73704,-76.1319
Spooner Creek @ Springville 01042600 (SPOO-00) [INTENSIVE],5/4/2011,15.5 (126),100,Non-toxic,1042600,42.48855,-78.72167
Spooner Creek @ Springville 01042600 (SPOO-00) [INTENSIVE],6/13/2011,22.5 (99),100,Non-toxic,1042600,42.48855,-78.72167
Spooner Creek @ Springville 01042600 (SPOO-00) [INTENSIVE],10/13/2011,19.1 (82),90,Non-toxic,1042600,42.48855,-78.72167
Spring Brook @ Lima 04022103 (SPRG-3.7) [INTENSIVE],5/12/2015,23.7 (104),100,Non-toxic,4022103,42.934404,-77.606905
Spring Brook @ Lima 04022103 (SPRG-3.7) [INTENSIVE],8/4/2015,**12.8 (53),80,Slightly Toxic,4022103,42.934404,-77.606905
Spring Brook @ Lima 04022103 (SPRG-3.7) [INTENSIVE],10/28/2015,16.4 (94),100,Non-toxic,4022103,42.934404,-77.606905
Spring Brook @ Moran Corners 04022100 (SPRG-01) [INTENSIVE],4/29/2010,17.4 (82),100,Non-toxic,4022100,42.96016,-77.61893
Spruce Creek @ Salisbury Center 12012203 (SPRC-01) [INTENSIVE],4/24/2006,30.1 (106),100,Non-toxic,12012203,43.1402777,-74.7861111
Spruce Creek @ Salisbury Center 12012203 (SPRC-01) [INTENSIVE],7/3/2006,18.4 (90),100,Non-toxic,12012203,43.1402777,-74.7861111
Spruce Creek @ Salisbury Center 12012203 (SPRC-01) [INTENSIVE],9/20/2006,20.5 (106),100,Non-toxic,12012203,43.1402777,-74.7861111
