SITE_ID,sys_sample_code,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,SH_LATITUDE,SH_LONGITUDE,SH_PWL_ID,SH_WQ_STANDARD,INFO_TYPE,qaqc_date,X,sample_delivery_group,Project_name
13-WALK_T13-0.7,13-WALK-T13-0.7-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.76295,-74.08449,1306-0040,A,,,,,PEERS_WK
13-WALK_T15-0.1,13-WALK-T15-0.1-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.743267,-74.092387,1306-0040,A,,,,,PEERS_WK
13-GUNK-37.7,13-GUNK-37.7-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK-T35-0.2-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.01,mg/l,0.007,mg/l,0.01,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.24,mg/l,0.007,mg/l,0.01,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.05,mg/l,0.007,mg/l,0.01,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.05,mg/l,0.007,mg/l,0.01,,A,,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.01,mg/l,0.007,mg/l,0.01,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-07112018-W,"NITROGEN, NITRITE",7/11/2018,14797-65-0,total,0.04,mg/l,0.007,mg/l,0.01,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-5.7,13-PKIL-5.7-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.0423,mg/l,0.002,mg/l,0.005,,A,,41.67009,-74.11449,1306-0044,B(T),,,,,PEERS_WK
13-TINW-4.5,13-TINW-4.5-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.0848,mg/l,0.002,mg/l,0.005,,A,,41.55868,-74.15782,1306-0069,A,,,,,PEERS_WK
13-TINW_T3-2.1,13-TINW-T3.2.1-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.289,mg/l,0.02,mg/l,0.05,,A,,41.53659,-74.17153,1306-0068,B,,,,,PEERS_WK
13-WALK_T13-0.7,13-WALK-T13-0.7-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.108,mg/l,0.01,mg/l,0.025,,A,,41.76295,-74.08449,1306-0040,A,,,,,PEERS_WK
13-WALK_T15-0.1,13-WALK-T15-0.1-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.066,mg/l,0.002,mg/l,0.005,,A,,41.743267,-74.092387,1306-0040,A,,,,,PEERS_WK
13-GUNK-37.7,13-GUNK-37.7-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.82,mg/l,0.04,mg/l,0.1,,A,,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.08,mg/l,0.002,mg/l,0.005,,A,,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK-T35-0.2-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.19,mg/l,0.02,mg/l,0.05,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.04,mg/l,0.002,mg/l,0.005,,A,,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.06,mg/l,0.002,mg/l,0.005,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.09,mg/l,0.002,mg/l,0.005,,A,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.16,mg/l,0.01,mg/l,0.025,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.6,mg/l,0.04,mg/l,0.1,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,2.67,mg/l,0.2,mg/l,0.5,,A,,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.07,mg/l,0.002,mg/l,0.005,,A,,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.11,mg/l,0.01,mg/l,0.025,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.21,mg/l,0.02,mg/l,0.05,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.24,mg/l,0.02,mg/l,0.05,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.09,mg/l,0.002,mg/l,0.005,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,0.09,mg/l,0.01,mg/l,0.025,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-07112018-W,"PHOSPHORUS, TOTAL (AS P)",7/11/2018,7723-14-0,total,2.68,mg/l,0.2,mg/l,0.5,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK-T35-0.2-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-07112018-W,Silver,7/11/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-07112018-W,Silver,7/11/2018,7440-22-4,total,0.06,ug/l,0.039,ug/l,1,J,J,estimated value due to lab error,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,700,mg/l,4,mg/l,10,,A,,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,226,mg/l,4,mg/l,10,,A,,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK-T35-0.2-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,319,mg/l,4,mg/l,10,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,138,mg/l,4,mg/l,10,,A,,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,621,mg/l,4,mg/l,10,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,699,mg/l,4,mg/l,10,,A,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,700,mg/l,4,mg/l,10,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,386,mg/l,4,mg/l,10,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,767,mg/l,4,mg/l,10,,A,,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,253,mg/l,4,mg/l,10,,A,,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,373,mg/l,4,mg/l,10,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,418,mg/l,4,mg/l,10,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,404,mg/l,4,mg/l,10,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,363,mg/l,4,mg/l,10,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,336,mg/l,4,mg/l,10,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-07112018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/11/2018,TDS,total,713,mg/l,4,mg/l,10,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-5.7,13-PKIL-5.7-07112018-W,TURBIDITY,7/11/2018,TURB,total,2.14,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error,41.67009,-74.11449,1306-0044,B(T),,,,,PEERS_WK
13-TINW-4.5,13-TINW-4.5-07112018-W,TURBIDITY,7/11/2018,TURB,total,3.08,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error,41.55868,-74.15782,1306-0069,A,,,,,PEERS_WK
13-TINW_T3-2.1,13-TINW-T3.2.1-07112018-W,TURBIDITY,7/11/2018,TURB,total,21.7,ntu,0.06,ntu,0.1,,A,,41.53659,-74.17153,1306-0068,B,,,,,PEERS_WK
13-WALK_T13-0.7,13-WALK-T13-0.7-07112018-W,TURBIDITY,7/11/2018,TURB,total,99.6,ntu,0.06,ntu,0.1,,A,,41.76295,-74.08449,1306-0040,A,,,,,PEERS_WK
13-WALK_T15-0.1,13-WALK-T15-0.1-07112018-W,TURBIDITY,7/11/2018,TURB,total,4.72,ntu,0.06,ntu,0.1,,A,,41.743267,-74.092387,1306-0040,A,,,,,PEERS_WK
13-GUNK-37.7,13-GUNK-37.7-07112018-W,TURBIDITY,7/11/2018,TURB,total,86.1,ntu,0.06,ntu,0.1,,A,,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-07112018-W,TURBIDITY,7/11/2018,TURB,total,18.1,ntu,0.06,ntu,0.1,,A,,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK-T35-0.2-07112018-W,TURBIDITY,7/11/2018,TURB,total,74.9,ntu,0.06,ntu,0.1,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-07112018-W,TURBIDITY,7/11/2018,TURB,total,3.91,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-07112018-W,TURBIDITY,7/11/2018,TURB,total,8.22,ntu,0.06,ntu,0.1,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-07112018-W,TURBIDITY,7/11/2018,TURB,total,1.94,ntu,0.06,ntu,0.1,,T,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-07112018-W,TURBIDITY,7/11/2018,TURB,total,1.47,ntu,0.06,ntu,0.1,,R,Equipment Blank error,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-07112018-W,TURBIDITY,7/11/2018,TURB,total,9.75,ntu,0.06,ntu,0.1,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-07112018-W,TURBIDITY,7/11/2018,TURB,total,10.6,ntu,0.06,ntu,0.1,,A,,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-07112018-W,TURBIDITY,7/11/2018,TURB,total,4.94,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-07112018-W,TURBIDITY,7/11/2018,TURB,total,12.8,ntu,0.06,ntu,0.1,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-07112018-W,TURBIDITY,7/11/2018,TURB,total,4.86,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-07112018-W,TURBIDITY,7/11/2018,TURB,total,8.22,ntu,0.06,ntu,0.1,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-07112018-W,TURBIDITY,7/11/2018,TURB,total,12.6,ntu,0.06,ntu,0.1,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-07112018-W,TURBIDITY,7/11/2018,TURB,total,19.8,ntu,0.06,ntu,0.1,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-07112018-W,TURBIDITY,7/11/2018,TURB,total,28.2,ntu,0.06,ntu,0.1,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-07112018-W,Zinc,7/11/2018,7440-66-6,total,14.3,ug/l,2.5,ug/l,5,,A,,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-07112018-W,Zinc,7/11/2018,7440-66-6,total,4.1,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK-T35-0.2-07112018-W,Zinc,7/11/2018,7440-66-6,total,22.4,ug/l,2.5,ug/l,5,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-07112018-W,Zinc,7/11/2018,7440-66-6,total,6.2,ug/l,2.5,ug/l,5,,A,,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-07112018-W,Zinc,7/11/2018,7440-66-6,total,8.5,ug/l,2.5,ug/l,5,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-07112018-W,Zinc,7/11/2018,7440-66-6,total,2.9,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-07112018-W,Zinc,7/11/2018,7440-66-6,total,29.2,ug/l,2.5,ug/l,5,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-07112018-W,Zinc,7/11/2018,7440-66-6,total,5.8,ug/l,2.5,ug/l,5,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-07112018-W,Zinc,7/11/2018,7440-66-6,total,36,ug/l,2.5,ug/l,5,,A,,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-07112018-W,Zinc,7/11/2018,7440-66-6,total,5.4,ug/l,2.5,ug/l,5,,A,,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-07112018-W,Zinc,7/11/2018,7440-66-6,total,3.6,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-07112018-W,Zinc,7/11/2018,7440-66-6,total,6,ug/l,2.5,ug/l,5,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-07112018-W,Zinc,7/11/2018,7440-66-6,total,11.6,ug/l,2.5,ug/l,5,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-07112018-W,Zinc,7/11/2018,7440-66-6,total,7,ug/l,2.5,ug/l,5,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-07112018-W,Zinc,7/11/2018,7440-66-6,total,13.4,ug/l,2.5,ug/l,5,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-07112018-W,Zinc,7/11/2018,7440-66-6,total,31.9,ug/l,2.5,ug/l,5,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
